AdaBoost,Gradient Boosting,Stacking Classifier,Voting Classifier
0.8799999999999999,0.8400000000000001,0.9333333333333333,0.9199999999999999
0.8988148148148147,0.8848484848484848,0.9308148148148148,0.9308148148148148
0.8799999999999999,0.8400000000000001,0.9199999999999999,0.9199999999999999
0.8754987468671679,0.8307523711238881,0.9306065162907269,0.9172731829573936
